	Chromosome	Start	Strand	Gene	Transcript_type
906	chr2L	6960328	-1	Atac1	protein_coding
907	chr3L	21565426	1	CG7634	protein_coding
908	chr3R	19656465	-1	CG6184	protein_coding
909	chr3R	19657866	-1	CG6184	protein_coding
910	chr3L	8202417	-1	CG7366	protein_coding
911	chr2R	16347500	-1	wcd	protein_coding
912	chr3R	18255487	-1	Rpb4	protein_coding
913	chrX	10764237	-1	Tango5	protein_coding
914	chrX	10762695	-1	Tango5	protein_coding
915	chrX	10764413	-1	Tango5	protein_coding
916	chr2L	8082982	-1	Mcr	protein_coding
917	chr2R	24526089	-1	CG4612	protein_coding
918	chr2L	10510453	-1	CG7384	protein_coding
920	chr3L	4500500	-1	CG13720	protein_coding
921	chr3R	25112516	-1	Nepl16	protein_coding
922	chr2L	21168349	-1	CG43345	protein_coding
923	chr2L	21168581	-1	CG43345	protein_coding
926	chr3R	25249348	1	Nup358	protein_coding
927	chr2L	6621700	-1	DIP-iota	protein_coding
928	chr2R	9345349	1	Or45a	protein_coding
929	chr3L	22868243	-1	EMC4	protein_coding
931	chr3L	14560764	-1	Lk	protein_coding
932	chr2R	17719346	-1	CG46315	protein_coding
933	chr2R	17717270	-1	CG46315	protein_coding
936	chr2L	10002736	-1	SoYb	protein_coding
937	chr3R	26876630	1	CG5500	protein_coding
939	chrX	14187253	1	CG12481	protein_coding
940	chr3R	11412590	1	Ranbp9	protein_coding
941	chr3R	11412522	1	Ranbp9	protein_coding
942	chr2R	18862078	-1	Jheh3	protein_coding
943	chrX	3789969	1	HIP-R	protein_coding
944	chrX	3790042	1	HIP-R	protein_coding
950	chr2L	2129237	-1	CG4259	protein_coding
954	chr2L	5268498	1	Cyp4ac3	protein_coding
955	chr3L	10089400	-1	CG14160	protein_coding
956	chr2R	14270658	-1	Sps1	protein_coding
957	chr2R	9148689	1	CG30345	protein_coding
959	chrX	9780187	1	CG1354	protein_coding
960	chrX	9778742	1	CG1354	protein_coding
961	chrX	9778958	1	CG1354	protein_coding
962	chr3R	30742880	1	CG15543	protein_coding
964	chr3L	1694617	1	CG12011	protein_coding
966	chr3R	31101169	-1	CG15553	protein_coding
967	chr3R	18659309	-1	CG31224	protein_coding
968	chr2L	12966590	1	CG16800	protein_coding
969	chr3R	20581522	-1	CG34008	protein_coding
977	chr3R	11958535	1	Hsp70Ab	protein_coding
978	chr3R	29868895	-1	Zip99C	protein_coding
979	chr3R	29868071	-1	Zip99C	protein_coding
980	chr3R	29866180	-1	Zip99C	protein_coding
981	chr3R	29866534	-1	Zip99C	protein_coding
982	chr3R	29867214	-1	Zip99C	protein_coding
983	chr3R	29865512	-1	Zip99C	protein_coding
984	chr3R	29867817	-1	Zip99C	protein_coding
985	chr3R	10779569	1	Desi	protein_coding
986	chr2R	11410438	-1	CG34054	protein_coding
989	chr2L	17389341	1	CLIP-190	protein_coding
990	chr2L	17386146	1	CLIP-190	protein_coding
991	chr2L	17385015	1	CLIP-190	protein_coding
992	chr2L	17384700	1	CLIP-190	protein_coding
994	chr2R	5353994	1	COX4L	protein_coding
995	chrX	18709865	1	Cyp308a1	protein_coding
996	chr2R	8940415	1	CG13748	protein_coding
999	chr2R	23366355	-1	vir	protein_coding
1000	chr3R	10261849	-1	Sirt6	protein_coding
1001	chrX	2203866	-1	FarO	protein_coding
1002	chr3L	13424168	-1	CG33263	protein_coding
1004	chrX	2275950	1	Vml	protein_coding
1005	chrX	2275822	1	Vml	protein_coding
1006	chr2L	13529975	1	CG33642	protein_coding
1007	chr2L	2956911	1	Rbp9	protein_coding
1008	chr2L	2959147	1	Rbp9	protein_coding
1009	chr2L	2954762	1	Rbp9	protein_coding
1011	chr2L	10694103	-1	CG17108	protein_coding
1012	chr3L	589274	-1	Kah	protein_coding
1016	chr2L	5893896	-1	Acp26Aa	protein_coding
1017	chrX	11044756	1	SmydA-4	protein_coding
1018	chr3R	6696271	-1	Ccp84Ac	protein_coding
1020	chr2R	24814822	1	Dll	protein_coding
1021	chr3L	8755989	1	CG6576	protein_coding
1024	chr3R	7420765	1	wa-cup	protein_coding
1025	chr3R	18671679	1	CG31230	protein_coding
1026	chrX	17221442	1	CG5172	protein_coding
1027	chrX	10070868	-1	CG15312	protein_coding
1028	chr3R	25331203	-1	CHKov2	protein_coding
1029	chr2L	21514878	-1	His4:CG33877	protein_coding
1030	chr3L	19100355	-1	Gem2	protein_coding
1031	chr3L	19100363	-1	Gem2	protein_coding
1033	chr3L	16574645	1	mbf1	protein_coding
1034	chr3L	16574436	1	mbf1	protein_coding
1035	chr3R	14112166	-1	CG14357	protein_coding
1037	chrX	20148124	1	CG9572	protein_coding
1039	chr2R	24432733	-1	Pgam5-2	protein_coding
1041	chr3R	24947632	1	mah	protein_coding
1042	chr3R	11804609	-1	ClC-a	protein_coding
1043	chr3R	11813207	-1	ClC-a	protein_coding
1044	chr3R	11806567	-1	ClC-a	protein_coding
1047	chrX	17142990	-1	mei-217	protein_coding
1048	chr3R	5758997	-1	Sec8	protein_coding
1049	chr3R	5011031	-1	plh	protein_coding
1050	chr2L	21493423	1	His2A:CG33838	protein_coding
1052	chr2R	24948378	-1	CG2790	protein_coding
1053	chr2R	4907685	-1	CG44102	protein_coding
1054	chr2L	6019402	-1	H2.0	protein_coding
1055	chr3L	11984906	1	CG6938	protein_coding
1056	chr2L	8994391	1	CG17906	protein_coding
1057	chr2R	20671204	1	galla-1	protein_coding
1058	chr2R	20671559	1	galla-1	protein_coding
1059	chr2R	20670636	1	galla-1	protein_coding
1060	chr3L	21680050	1	CG11248	protein_coding
1061	chr2R	4788642	-1	CG12547	protein_coding
1062	chr2R	4788965	-1	CG12547	protein_coding
1063	chr3R	25999851	1	E(spl)mgamma-HLH	protein_coding
1064	chr2R	11371335	-1	Tapdelta	protein_coding
1065	chr2R	11371163	-1	Tapdelta	protein_coding
1067	chr3R	5613112	-1	Rga	protein_coding
1068	chr3R	5612810	-1	Rga	protein_coding
1069	chr2R	19395971	-1	SdhA	protein_coding
1070	chr2L	9254854	-1	lectin-30A	protein_coding
1071	chrX	11733895	-1	inaF-A	protein_coding
1077	chrX	21217878	1	CG32523	protein_coding
1078	chr2R	23862593	-1	TBPH	protein_coding
1079	chr2R	12858240	-1	CG17574	protein_coding
1080	chr2R	12868316	-1	CG17574	protein_coding
1081	chr2R	12857653	-1	CG17574	protein_coding
1082	chr2R	12869423	-1	CG17574	protein_coding
1083	chr2R	12850948	-1	CG17574	protein_coding
1084	chr2R	12853540	-1	CG17574	protein_coding
1085	chr2R	12856748	-1	CG17574	protein_coding
1086	chr2R	12851582	-1	CG17574	protein_coding
1087	chr2R	12861998	-1	CG17574	protein_coding
1088	chr2R	12855361	-1	CG17574	protein_coding
1089	chr2R	12857989	-1	CG17574	protein_coding
1093	chr2L	10987420	-1	piwi	protein_coding
1094	chr3R	9334714	-1	Aduk	protein_coding
1095	chr2L	13374177	1	CG6565	protein_coding
1096	chr2L	13374019	1	CG6565	protein_coding
1097	chr3L	18603425	1	CG18234	protein_coding
1098	chr3R	10815047	-1	CG14693	protein_coding
1099	chr3R	10813636	-1	CG14693	protein_coding
1100	chr2R	14363048	1	Tfb1	protein_coding
1101	chr2R	14363094	1	Tfb1	protein_coding
1102	chr2R	12375286	1	CG13159	protein_coding
1103	chr3R	27292209	-1	CG3348	protein_coding
1107	chr2L	11936181	1	Or33b	protein_coding
1109	chrX	6291245	-1	Rpt4	protein_coding
1110	chr2R	8627900	1	Gle1	protein_coding
1113	chr3L	24537363	1	mRpS5	protein_coding
1114	chr3L	24537236	1	mRpS5	protein_coding
1115	chr3R	13038375	1	CG11668	protein_coding
1116	chr2R	9061924	-1	CG8197	protein_coding
1117	chr3L	10879037	-1	CG6418	protein_coding
1118	chr3L	18185641	-1	hid	protein_coding
1119	chr2L	267505	-1	CG17075	protein_coding
1120	chrY	702430	1	ARY	protein_coding
1121	chrX	14775308	1	CG5334	protein_coding
1123	chr2L	15852592	1	CG13243	protein_coding
1124	chr3L	211457	-1	CG7028	protein_coding
1125	chr2R	9967231	1	CG12133	protein_coding
1128	chr3L	16591050	-1	tra	protein_coding
1130	chr3L	20231669	1	CG13813	protein_coding
1131	chr3R	7913851	1	CG2678	protein_coding
1132	chr3L	8372405	1	ImpE1	protein_coding
1133	chr3L	16842294	1	TSG101	protein_coding
1134	chr3R	15537292	-1	AOX1	protein_coding
1135	chr2L	4953136	-1	Jon25Bii	protein_coding
1136	chrX	11917260	-1	pot	protein_coding
1139	chr3L	5152376	-1	Gen	protein_coding
1140	chr3L	6964758	-1	sgl	protein_coding
1141	chr2R	12870249	1	bic	protein_coding
1143	chr3L	18112959	1	CG32195	protein_coding
1144	chr3L	18114284	1	CG32195	protein_coding
1145	chr3R	13051453	-1	CG7966	protein_coding
1146	chr2R	6985712	-1	vimar	protein_coding
1149	chr3R	19903689	-1	CG4538	protein_coding
1150	chr3R	19903235	-1	CG4538	protein_coding
1152	chr4	879	1	JYalpha	protein_coding
1153	chr2R	9286827	1	Cog6	protein_coding
1154	chr2R	12652487	-1	CG8778	protein_coding
1156	chr3R	15343110	-1	CG6218	protein_coding
1157	chr3R	15343256	-1	CG6218	protein_coding
1158	chr3R	22034286	-1	CG45099	protein_coding
1159	chr3R	4403076	1	lost	protein_coding
1160	chr3R	21878686	-1	CG34148	protein_coding
1161	chr2R	19945877	-1	CG42690	protein_coding
1163	chr3L	2652088	1	Snup	protein_coding
1164	chr2R	8362156	-1	spaw	protein_coding
1165	chr2R	8361017	-1	spaw	protein_coding
1169	chr3R	25832230	1	alpha4GT2	protein_coding
1170	chr3L	10858404	1	tna	protein_coding
1171	chr3L	10835528	1	tna	protein_coding
1172	chr3L	10869828	1	tna	protein_coding
1173	chr3L	10857889	1	tna	protein_coding
1175	chr3R	7549124	-1	alpha-Est1	protein_coding
1177	chr3L	12310805	1	CG44355	protein_coding
1179	chrX	17888177	1	CG6788	protein_coding
1181	chr3R	21349601	-1	CG16791	protein_coding
1183	chr2L	10323499	1	CG4995	protein_coding
1184	chr2L	10322476	1	CG4995	protein_coding
1185	chr2L	10323486	1	CG4995	protein_coding
1186	chr3R	11819339	-1	glo	protein_coding
1187	chr3R	11819071	-1	glo	protein_coding
1188	chr3L	1755668	-1	Cht2	protein_coding
1189	chr3L	1755272	-1	Cht2	protein_coding
1190	chr3L	1755934	-1	Cht2	protein_coding
1191	chrX	18858203	1	Usp39	protein_coding
1193	chr3L	15147137	1	FucTA	protein_coding
1194	chr3L	15150506	1	FucTA	protein_coding
1195	chr2R	20212619	-1	CG16894	protein_coding
1196	chr2L	13182596	-1	CG31849	protein_coding
1200	chr3L	16497651	1	st	protein_coding
1201	chr3L	7743041	-1	Snmp2	protein_coding
1202	chr3L	7742685	-1	Snmp2	protein_coding
1203	chr2R	13958089	-1	AGO1	protein_coding
1204	chr2R	13955680	-1	AGO1	protein_coding
1205	chr2R	13954025	-1	AGO1	protein_coding
1209	chr2R	13971161	-1	St4	protein_coding
1210	chr2R	13971263	-1	St4	protein_coding
1211	chr3L	16354272	-1	Pdh	protein_coding
1212	chr3L	16354297	-1	Pdh	protein_coding
1213	chr3L	16354268	-1	Pdh	protein_coding
1215	chr2R	14212413	-1	Sox15	protein_coding
1216	chr2R	18863896	1	CG43070	protein_coding
1217	chr2L	18359028	-1	Acp36DE	protein_coding
1218	chr2L	21516773	1	His1:CG33852	protein_coding
1220	chr3R	16370533	-1	CG10317	protein_coding
1222	chr2L	11075513	1	CG43725	protein_coding
1224	chrX	8117012	1	CG1575	protein_coding
1225	chr3R	29794597	1	sro	protein_coding
1227	chr2L	10239341	1	me31B	protein_coding
1228	chr2L	10239939	1	me31B	protein_coding
1231	chr2R	19501323	-1	CG16926	protein_coding
1232	chr2R	19501418	-1	CG16926	protein_coding
1233	chr2R	24876691	1	CG44247	protein_coding
1240	chr3R	25023256	1	beta4GalT7	protein_coding
1241	chrX	13286016	1	CG15743	protein_coding
1242	chrX	13286216	1	CG15743	protein_coding
1243	chrX	13285707	1	CG15743	protein_coding
1245	chr2L	1184020	-1	CG5126	protein_coding
1246	chr2L	9164235	1	CG13108	protein_coding
1247	chr3L	20439872	-1	Hpd	protein_coding
1248	chr3L	14762028	1	CG9384	protein_coding
1249	chr3R	26133154	1	CG6142	protein_coding
1250	chr211000022280328	9527	-1	CG41561	protein_coding
1253	chr3R	25320101	-1	CG10560	protein_coding
1255	chr3L	21568898	-1	CRIF	protein_coding
1256	chr3L	16050671	-1	Diap1	protein_coding
1257	chr3L	16046846	-1	Diap1	protein_coding
1258	chr3L	16051034	-1	Diap1	protein_coding
1259	chr3L	16042570	-1	Diap1	protein_coding
1260	chr3L	16040535	-1	Diap1	protein_coding
1264	chr2R	24664423	1	ND-19	protein_coding
1265	chr2R	24664398	1	ND-19	protein_coding
1266	chr3R	5523120	-1	CG43845	protein_coding
1268	chr3R	10751228	-1	TkR86C	protein_coding
1269	chr3R	10750817	-1	TkR86C	protein_coding
1271	chr2R	23284113	-1	CG3124	protein_coding
1274	chrX	9082937	1	APC4	protein_coding
1275	chrX	9082931	1	APC4	protein_coding
1276	chrX	13616989	1	Tango2	protein_coding
1277	chr2L	5741244	-1	CG11147	protein_coding
1278	chr2L	5740954	-1	CG11147	protein_coding
1279	chr3L	20387616	1	fbl	protein_coding
1280	chr3L	20388414	1	fbl	protein_coding
1281	chr3L	20388608	1	fbl	protein_coding
1282	chr3L	20389164	1	fbl	protein_coding
1283	chr3L	20386408	1	fbl	protein_coding
1284	chr3L	20384429	1	fbl	protein_coding
1285	chr3L	4363974	-1	Cip4	protein_coding
1286	chr3L	4345497	-1	Cip4	protein_coding
1287	chr3L	4364102	-1	Cip4	protein_coding
1288	chrX	12007176	1	CG1806	protein_coding
1290	chr3L	3193216	1	Hsp83	protein_coding
1291	chr3L	3192969	1	Hsp83	protein_coding
1293	chr3L	8955021	1	GNBP3	protein_coding
1294	chrX	20259239	1	CG42577	protein_coding
1296	chr2L	13972947	-1	He	protein_coding
1299	chr2R	10078366	1	egr	protein_coding
1300	chr3L	16853751	1	sina	protein_coding
1301	chr3L	16855919	1	sina	protein_coding
1302	chr3L	17027515	1	CG7730	protein_coding
1304	chr2R	11349870	-1	gammaTry	protein_coding
1305	chr2L	9967229	-1	Dref	protein_coding
1306	chr3R	29807127	-1	ncd	protein_coding
1307	chr3R	29806747	-1	ncd	protein_coding
1309	chr3L	8197857	-1	UbcE2M	protein_coding
1310	chr3L	8197987	-1	UbcE2M	protein_coding
1311	chr2L	2759677	-1	Snapin	protein_coding
1312	chr2R	14871366	1	Cyp6a22	protein_coding
1313	chr2R	14871688	1	Cyp6a22	protein_coding
1314	chr3L	8720225	-1	SrpRbeta	protein_coding
1315	chr3L	1652900	-1	Vta1	protein_coding
1317	chr2L	5278548	-1	Bsg25D	protein_coding
1318	chr2L	5277341	-1	Bsg25D	protein_coding
1320	chr3R	22702007	1	CG6972	protein_coding
1321	chr2R	16119793	1	Jhe	protein_coding
1322	chr2R	16120134	1	Jhe	protein_coding
1323	chrX	19521804	-1	Idh3a	protein_coding
1324	chrX	19521810	-1	Idh3a	protein_coding
1325	chr3R	13779624	1	CG42375	protein_coding
1326	chr3R	11949680	1	CG31211	protein_coding
1328	chrX	990518	1	CG18823	protein_coding
1329	chr2R	17394593	1	CG10939	protein_coding
1330	chrX	13315022	1	IP3K2	protein_coding
1331	chrX	13303633	1	IP3K2	protein_coding
1332	chrX	13321302	1	IP3K2	protein_coding
1333	chrX	13305515	1	IP3K2	protein_coding
1335	chr2R	15128826	1	chn	protein_coding
1336	chr2R	15115461	1	chn	protein_coding
1337	chr2R	15115236	1	chn	protein_coding
1338	chr3L	1756306	1	CG8001	protein_coding
1339	chr3L	1756159	1	CG8001	protein_coding
1340	chr3L	4181836	-1	Teh2	protein_coding
1341	chr3L	4188023	-1	Teh2	protein_coding
1343	chr3R	19607254	1	CG17751	protein_coding
1345	chrX	11477058	1	Cyp4g15	protein_coding
1347	chr2L	20097581	1	Kua	protein_coding
1348	chr2L	20097856	1	Kua	protein_coding
1349	chr2L	20097858	1	Kua	protein_coding
1350	chr2R	7535919	1	Gpo2	protein_coding
1351	chr2R	11863252	-1	Twdlbeta	protein_coding
1352	chrX	17844949	1	Ucp4A	protein_coding
1353	chr3L	21444819	-1	Alp1	protein_coding
1355	chr3L	12741805	1	CG32112	protein_coding
1356	chr3L	12741718	1	CG32112	protein_coding
1357	chr3L	12742044	1	CG32112	protein_coding
1358	chr2L	9767058	1	CG4017	protein_coding
1360	chr2L	21376	-1	l(2)gl	protein_coding
1361	chr2L	18570	-1	l(2)gl	protein_coding
1362	chr2R	18135426	1	Pcl	protein_coding
1365	chr2L	2972508	-1	Rrp1	protein_coding
1367	chr2L	7245430	-1	Ndae1	protein_coding
1368	chr2L	7240503	-1	Ndae1	protein_coding
1369	chr2L	7249343	-1	Ndae1	protein_coding
1371	chr2L	6373515	1	slam	protein_coding
1372	chr2L	6372388	1	slam	protein_coding
1374	chr2R	10066514	-1	PIG-N	protein_coding
1375	chr2R	18536767	1	Pepck1	protein_coding
1379	chr2R	17685814	1	CG42562	protein_coding
1380	chr2L	20865215	1	CG9338	protein_coding
1383	chrX	8385781	1	CG1387	protein_coding
1384	chr2R	20262883	-1	PCNA	protein_coding
1385	chr2R	20262810	-1	PCNA	protein_coding
1386	chr2R	8437647	1	Lcp4	protein_coding
1390	chr2L	6562325	1	Ent2	protein_coding
1392	chr2R	17748078	-1	sub	protein_coding
1397	chrX	11888352	1	CG1840	protein_coding
1402	chr3L	14769283	-1	CG17173	protein_coding
1403	chr2L	13821248	1	b	protein_coding
1404	chr2L	8244003	-1	CG43057	protein_coding
1405	chr3R	12158595	-1	dpr15	protein_coding
1407	chr3R	24830301	1	CG43273	protein_coding
1408	chr3R	12434098	1	Srlp	protein_coding
1411	chr2R	23323659	1	CG9861	protein_coding
1412	chrX	10219139	-1	CG15308	protein_coding
1413	chr3R	9747875	1	PpD3	protein_coding
1414	chr3R	9748127	1	PpD3	protein_coding
1415	chr3R	9747913	1	PpD3	protein_coding
1416	chr2R	22984293	-1	CG32834	protein_coding
1419	chrX	13387417	-1	Yippee	protein_coding
1421	chr2R	17548292	1	MESR4	protein_coding
1422	chr2R	17547769	1	MESR4	protein_coding
1423	chr3R	7108424	-1	Alh	protein_coding
1424	chr3R	7123738	-1	Alh	protein_coding
1425	chr3R	7124185	-1	Alh	protein_coding
1426	chr3L	18950629	1	CG6836	protein_coding
1427	chr3L	16378566	-1	roq	protein_coding
1428	chr3R	7798771	-1	CG18744	protein_coding
1430	chr3L	8128054	1	Cds	protein_coding
1431	chr3L	8127762	1	Cds	protein_coding
1434	chr3L	19062816	-1	Ugt316A1	protein_coding
1436	chr3L	3301142	-1	CG14968	protein_coding
1437	chr3L	3302416	-1	CG14968	protein_coding
1438	chr3L	3303112	-1	CG14968	protein_coding
1439	chr3L	3300968	-1	CG14968	protein_coding
1440	chr3R	11244302	1	CG5214	protein_coding
1441	chr2L	12055985	-1	JhI-21	protein_coding
1442	chr2L	12055792	-1	JhI-21	protein_coding
1443	chr2L	12055949	-1	JhI-21	protein_coding
1444	chr2L	12056042	-1	JhI-21	protein_coding
1445	chr2L	12055587	-1	JhI-21	protein_coding
1446	chr3L	15717819	1	CG42570	protein_coding
1447	chr2R	6648654	1	Debcl	protein_coding
1450	chr3R	24333316	-1	CG5728	protein_coding
1451	chr2R	17518186	-1	APC10	protein_coding
1452	chr2R	9806875	-1	CG1688	protein_coding
1453	chr3L	17446549	1	CG18265	protein_coding
1454	chr3L	17439401	1	CG18265	protein_coding
1455	chr2L	15061656	1	solo	protein_coding
1456	chr3R	14256108	1	CG43179	protein_coding
1457	chr2L	21488249	-1	His2B:CG33888	protein_coding
1461	chr3R	15230585	1	CG34316	protein_coding
1462	chr3R	28146880	1	CG34354	protein_coding
1464	chr2R	9013526	-1	CG8172	protein_coding
1465	chr2R	9009498	-1	CG8172	protein_coding
1466	chr2R	9012064	-1	CG8172	protein_coding
1467	chr2L	20734911	1	Fs(2)Ket	protein_coding
1468	chr2L	20734609	1	Fs(2)Ket	protein_coding
1469	chr2R	11250368	1	Or47a	protein_coding
1470	chr2R	14371186	1	Obp50c	protein_coding
1472	chr3L	12193688	-1	thoc6	protein_coding
1474	chr2L	17594665	1	Sytalpha	protein_coding
1475	chr2L	17592260	1	Sytalpha	protein_coding
1476	chr2L	17592864	1	Sytalpha	protein_coding
1477	chr3L	16306600	1	CG13063	protein_coding
1478	chr2L	13412519	1	CG16848	protein_coding
1483	chr3L	22741388	-1	l(3)04053	protein_coding
1485	chr2L	7659567	-1	Slob	protein_coding
1486	chr2L	7675078	-1	Slob	protein_coding
1487	chr3L	3654771	-1	CG10862	protein_coding
1488	chr2L	7182234	1	MICU1	protein_coding
1492	chr3R	27582840	1	pins	protein_coding
1493	chrX	20869397	-1	CG1314	protein_coding
1494	chr3R	5824504	-1	Sec20	protein_coding
1495	chr3R	5824532	-1	Sec20	protein_coding
1496	chrX	4206093	-1	Fas2	protein_coding
1497	chr3L	16610418	-1	Prosbeta6	protein_coding
1498	chrX	7104491	-1	CG4617	protein_coding
1499	chr3L	22724233	1	mael	protein_coding
1500	chr3L	22721203	1	mael	protein_coding
1501	chr3R	10048797	-1	CG12811	protein_coding
1502	chr2R	16241934	-1	CG15708	protein_coding
1505	chr2R	17034012	-1	CG43328	protein_coding
1506	chr2R	17033360	-1	CG43328	protein_coding
1507	chr2R	12378440	1	Cpr49Ab	protein_coding
1508	chrX	18788464	1	S6KL	protein_coding
1509	chrX	18790162	1	S6KL	protein_coding
1510	chr3L	4259430	1	CG1309	protein_coding
1511	chr2L	2759924	1	Tnpo-SR	protein_coding
1514	chr3L	19985868	-1	hale	protein_coding
1515	chr3L	5922055	1	CG32407	protein_coding
1516	chr3L	5922476	1	CG32407	protein_coding
1518	chr3R	15328729	1	ea	protein_coding
1520	chr3R	27065436	1	CG43935	protein_coding
1521	chr2R	20257390	-1	Ate1	protein_coding
1522	chr3R	27695235	1	HSPBAP1	protein_coding
1523	chr2L	6740188	-1	TTLL3A	protein_coding
1525	chr3L	2772325	-1	AhcyL1	protein_coding
1528	chr3R	17149667	1	Det	protein_coding
1531	chr2L	15425580	-1	wor	protein_coding
1532	chrX	13762752	1	rdgB	protein_coding
1533	chrX	13767664	1	rdgB	protein_coding
1534	chr3R	14125548	-1	140up	protein_coding
1535	chr3L	18744488	1	CG6885	protein_coding
1536	chr3L	9250225	1	CG4477	protein_coding
1539	chrX	17223815	-1	CG34327	protein_coding
1545	chr2R	24295399	1	Fatp3	protein_coding
1546	chr2R	24294097	1	Fatp3	protein_coding
1549	chr2R	11293174	-1	dare	protein_coding
1552	chr3R	29914346	-1	Capa	protein_coding
1553	chr3L	19952790	-1	CG33710	protein_coding
1554	chr2L	8241800	-1	Spn28F	protein_coding
1555	chr3L	16217303	-1	CG13073	protein_coding
1557	chrX	13194435	-1	Coq5	protein_coding
1558	chrX	13194551	-1	Coq5	protein_coding
1559	chrX	13194392	-1	Coq5	protein_coding
1564	chr2R	15696794	1	CG33462	protein_coding
1566	chr2L	15009692	-1	THG	protein_coding
1567	chr2L	15009724	-1	THG	protein_coding
1569	chr3R	17150587	1	CG5285	protein_coding
1573	chr3L	5141953	1	Gdap1	protein_coding
1574	chrX	16651376	1	CG42512	protein_coding
1575	chr2L	3491071	-1	CG15414	protein_coding
1576	chrX	10673466	-1	CG12637	protein_coding
1578	chr2R	8627611	-1	beta3GalTII	protein_coding
1581	chr3R	11779128	-1	l(3)neo38	protein_coding
1582	chr3R	11777716	-1	l(3)neo38	protein_coding
1583	chr3R	11778352	-1	l(3)neo38	protein_coding
1584	chr3R	11773570	-1	l(3)neo38	protein_coding
1585	chr3R	11771550	-1	l(3)neo38	protein_coding
1588	chrX	8145602	-1	alpha-PheRS	protein_coding
1590	chrX	15587733	1	Alp11	protein_coding
1592	chr3R	7913290	-1	CG2846	protein_coding
1595	chr2L	2253045	1	CG17234	protein_coding
1597	chr3R	20585833	-1	CG16953	protein_coding
1598	chr3L	5902456	-1	QC	protein_coding
