	Chromosome	Start	Strand	Gene	Transcript_type
6823	chr15	79971118	-1	Cbx7	protein_coding
6824	chr15	79932516	-1	Cbx7	protein_coding
6833	chr17	27635222	-1	Gm49804	protein_coding
6835	chr18	84951524	-1	Timm21	protein_coding
6844	chr17	27838150	1	Snrpc	protein_coding
6846	chr17	27840135	1	Snrpc	protein_coding
6847	chr17	27840155	1	Snrpc	protein_coding
6848	chr17	27840087	1	Snrpc	protein_coding
6850	chr17	37339698	-1	Olfr103	protein_coding
6851	chr17	37337230	-1	Olfr103	protein_coding
6854	chr17	37359582	1	Olfr104-ps	protein_coding
6855	chrX	83487924	-1	Tsga8	protein_coding
6856	chr19	11130876	-1	Ms4a20	protein_coding
6860	chr17	37379033	1	Olfr105-ps	protein_coding
6864	chrX	82948903	1	Dmd	protein_coding
6866	chrX	83855407	1	Dmd	protein_coding
6873	chrX	85048319	1	Dmd	protein_coding
6875	chrX	85048413	1	Dmd	protein_coding
6877	chr1	173913046	-1	Ifi211	protein_coding
6879	chr1	164796644	1	Dpt	protein_coding
6884	chr2	73845505	-1	Atf2	protein_coding
6885	chr2	73892536	-1	Atf2	protein_coding
6886	chr2	73892612	-1	Atf2	protein_coding
6887	chr2	73892614	-1	Atf2	protein_coding
6888	chr2	73892631	-1	Atf2	protein_coding
6889	chr2	73892639	-1	Atf2	protein_coding
6893	chr2	73892530	-1	Atf2	protein_coding
6894	chr2	73892593	-1	Atf2	protein_coding
6895	chr2	73892553	-1	Atf2	protein_coding
6899	chr2	73863290	-1	Atf2	protein_coding
6900	chr2	73892555	-1	Atf2	protein_coding
6902	chr2	153632781	-1	Commd7	protein_coding
6904	chr2	153632740	-1	Commd7	protein_coding
6911	chr9	107635312	-1	Gnai2	protein_coding
6912	chr9	107635367	-1	Gnai2	protein_coding
6916	chr9	107626606	-1	Gnai2	protein_coding
6919	chr9	107635337	-1	Gnai2	protein_coding
6920	chr9	107635343	-1	Gnai2	protein_coding
6922	chr1	164935527	-1	Xcl1	protein_coding
6924	chr12	118966421	-1	Abcb5	protein_coding
6927	chr7	25317164	1	Megf8	protein_coding
6929	chr5	129895723	1	Zbed5	protein_coding
6931	chr5	129895778	1	Zbed5	protein_coding
6932	chr2	153031852	1	Xkr7	protein_coding
6936	chr8	71542930	1	Mvb12a	protein_coding
6941	chr15	77447460	-1	Apol7b	protein_coding
6942	chr15	77446196	-1	Apol7b	protein_coding
6944	chr16	92321441	-1	Fam243	protein_coding
6946	chr11	79530589	-1	Evi2	protein_coding
6947	chr3	138067388	-1	Gm5105	protein_coding
6954	chr17	27623495	-1	Nudt3	protein_coding
6955	chr17	27597215	-1	Nudt3	protein_coding
6956	chr17	27622964	-1	Nudt3	protein_coding
6958	chr17	27622393	-1	Nudt3	protein_coding
6959	chr17	27623263	-1	Nudt3	protein_coding
6961	chr17	27622844	-1	Nudt3	protein_coding
6964	chrX	4952135	1	Btbd35f27	protein_coding
6966	chr3	138065052	1	1110002E22Rik	protein_coding
6968	chr8	87563853	1	4933402J07Rik	protein_coding
6971	chr17	46153553	-1	Mad2l1bp	protein_coding
6972	chr18	84934782	1	Fbxo15	protein_coding
6974	chr18	84952116	1	Fbxo15	protein_coding
6976	chr18	84965510	1	Fbxo15	protein_coding
6977	chr18	84935158	1	Fbxo15	protein_coding
6978	chr5	129887470	-1	Chchd2	protein_coding
6982	chr16	92359468	-1	Kcne1	protein_coding
6983	chr16	92358874	-1	Kcne1	protein_coding
6984	chr1	85549687	1	AC147806.2	protein_coding
6985	chr1	85526602	1	AC147806.2	protein_coding
6996	chr2	147012996	1	Xrn2	protein_coding
7009	chr6	128662385	1	Clec2h	protein_coding
7011	chr6	128662387	1	Clec2h	protein_coding
7013	chr6	113435760	-1	Cidec	protein_coding
7014	chr6	113435756	-1	Cidec	protein_coding
7015	chr6	113434764	-1	Cidec	protein_coding
7016	chr6	113434613	-1	Cidec	protein_coding
7019	chr19	52264297	1	Ins1	protein_coding
7022	chr11	121701544	1	Metrnl	protein_coding
7023	chr11	121702411	1	Metrnl	protein_coding
7024	chr11	121702763	1	Metrnl	protein_coding
7025	chr3	116007462	1	Extl2	protein_coding
7026	chr3	116007478	1	Extl2	protein_coding
7030	chr3	116008220	1	Extl2	protein_coding
7033	chr2	164960824	1	Slc12a5	protein_coding
7034	chr2	164960846	1	Slc12a5	protein_coding
7035	chr2	164967983	1	Slc12a5	protein_coding
7036	chr2	164968239	1	Slc12a5	protein_coding
7042	chr5	151651242	-1	Rfc3	protein_coding
7057	chr5	108795363	-1	Tmed11	protein_coding
7058	chr14	17660261	1	Thrb	protein_coding
7059	chr14	17660532	1	Thrb	protein_coding
7061	chr14	17660896	1	Thrb	protein_coding
7062	chr14	17962821	1	Thrb	protein_coding
7063	chr14	17981529	1	Thrb	protein_coding
7064	chr19	53677306	1	Rbm20	protein_coding
7065	chr19	53793308	1	Rbm20	protein_coding
7068	chr7	99535466	1	Arrb1	protein_coding
7069	chr7	99535662	1	Arrb1	protein_coding
7070	chr7	99535704	1	Arrb1	protein_coding
7071	chr7	99539669	1	Arrb1	protein_coding
7076	chr7	99594623	1	Arrb1	protein_coding
7077	chr3	88058495	-1	Naxe	protein_coding
7079	chr7	114743694	1	Insc	protein_coding
7080	chr7	114745740	1	Insc	protein_coding
7082	chr7	114768736	1	Insc	protein_coding
7083	chr7	114768774	1	Insc	protein_coding
7086	chr7	114793968	1	Insc	protein_coding
7087	chr7	114745766	1	Insc	protein_coding
7089	chr16	59600979	-1	Crybg3	protein_coding
7090	chr16	59530191	-1	Crybg3	protein_coding
7093	chr16	59555752	-1	Crybg3	protein_coding
7094	chr9	107659528	-1	Slc38a3	protein_coding
7095	chr9	107667374	-1	Slc38a3	protein_coding
7097	chr9	107667426	-1	Slc38a3	protein_coding
7098	chr9	107668968	-1	Slc38a3	protein_coding
7104	chr9	107669530	-1	Slc38a3	protein_coding
7105	chr9	107669000	-1	Slc38a3	protein_coding
7106	chr9	107665461	-1	Slc38a3	protein_coding
7110	chr11	102294163	-1	Atxn7l3	protein_coding
7111	chr11	102294987	-1	Atxn7l3	protein_coding
7112	chr11	102295312	-1	Atxn7l3	protein_coding
7113	chr11	102296631	-1	Atxn7l3	protein_coding
7114	chr11	102296629	-1	Atxn7l3	protein_coding
7117	chr5	108808850	-1	Vmn2r8	protein_coding
7120	chrX	124135952	-1	Vmn2r121	protein_coding
7130	chr8	111992302	-1	Adat1	protein_coding
7131	chr8	111990412	-1	Adat1	protein_coding
7136	chr2	128126039	1	Bcl2l11	protein_coding
7138	chr2	128126038	1	Bcl2l11	protein_coding
7140	chr2	128126050	1	Bcl2l11	protein_coding
7141	chr2	128126040	1	Bcl2l11	protein_coding
7149	chr1	133131143	1	Ppp1r15b	protein_coding
7151	chr2	130630038	-1	Ubox5	protein_coding
7156	chr18	44028694	1	Spink14	protein_coding
7157	chr18	44027869	1	Spink14	protein_coding
7158	chr8	105131800	1	Ces4a	protein_coding
7161	chr2	153065955	1	Ccm2l	protein_coding
7163	chr2	153065998	1	Ccm2l	protein_coding
7164	chr2	153066002	1	Ccm2l	protein_coding
7170	chr19	53032145	-1	Xpnpep1	protein_coding
7171	chr19	53038553	-1	Xpnpep1	protein_coding
7172	chr19	53032146	-1	Xpnpep1	protein_coding
7173	chr19	53035392	-1	Xpnpep1	protein_coding
7177	chr19	53040214	-1	Xpnpep1	protein_coding
7182	chr19	53038560	-1	Xpnpep1	protein_coding
7185	chr1	63214543	-1	Gpr1	protein_coding
7188	chr5	75044774	-1	Chic2	protein_coding
7191	chr2	174450695	1	Tubb1	protein_coding
7193	chr7	55794154	1	Tubgcp5	protein_coding
7196	chr7	55794191	1	Tubgcp5	protein_coding
7197	chr7	55794225	1	Tubgcp5	protein_coding
7203	chr9	54863789	1	Ireb2	protein_coding
7204	chr9	54897473	1	Ireb2	protein_coding
7209	chr15	100869858	1	Scn8a	protein_coding
7210	chr15	100870645	1	Scn8a	protein_coding
7211	chr15	100870661	1	Scn8a	protein_coding
7212	chr15	100870904	1	Scn8a	protein_coding
7213	chr15	100870945	1	Scn8a	protein_coding
7214	chr15	100870952	1	Scn8a	protein_coding
7215	chr15	100871420	1	Scn8a	protein_coding
7216	chr15	100933429	1	Scn8a	protein_coding
7217	chr15	100936306	1	Scn8a	protein_coding
7218	chr15	100936325	1	Scn8a	protein_coding
7219	chr15	100955501	1	Scn8a	protein_coding
7222	chr15	100957084	1	Scn8a	protein_coding
7226	chr15	100936271	1	Scn8a	protein_coding
7227	chr15	100870683	1	Scn8a	protein_coding
7230	chr17	27856441	1	Uhrf1bp1	protein_coding
7231	chr17	27856606	1	Uhrf1bp1	protein_coding
7232	chr17	27857243	1	Uhrf1bp1	protein_coding
7234	chr17	27894695	1	Uhrf1bp1	protein_coding
7236	chr2	174464105	-1	Atp5e	protein_coding
7240	chr7	141455198	1	Pnpla2	protein_coding
7242	chr7	141455207	1	Pnpla2	protein_coding
7243	chr7	141455219	1	Pnpla2	protein_coding
7245	chr7	141455607	1	Pnpla2	protein_coding
7250	chr2	122426477	1	Slc28a2	protein_coding
7251	chr2	122440763	1	Slc28a2	protein_coding
7254	chr2	122439747	1	Slc28a2	protein_coding
7255	chr2	172549593	1	Tfap2c	protein_coding
7258	chr2	172550782	1	Tfap2c	protein_coding
7260	chr2	172550991	1	Tfap2c	protein_coding
7261	chr16	59471775	1	Riox2	protein_coding
7262	chr16	59471804	1	Riox2	protein_coding
7263	chr16	59471822	1	Riox2	protein_coding
7264	chr16	59472068	1	Riox2	protein_coding
7265	chr16	59472343	1	Riox2	protein_coding
7270	chr6	128723059	-1	Klrb1	protein_coding
7273	chr2	130630027	-1	Fastkd5	protein_coding
7274	chr2	130616668	-1	Fastkd5	protein_coding
7275	chr2	153649450	1	Dnmt3b	protein_coding
7276	chr2	153649453	1	Dnmt3b	protein_coding
7277	chr2	153649454	1	Dnmt3b	protein_coding
7278	chr2	153649617	1	Dnmt3b	protein_coding
7281	chr1	4496413	-1	Sox17	protein_coding
7282	chr1	4496757	-1	Sox17	protein_coding
7283	chr1	4497354	-1	Sox17	protein_coding
7284	chr1	4496363	-1	Sox17	protein_coding
7286	chr1	4496330	-1	Sox17	protein_coding
7287	chr1	4493735	-1	Sox17	protein_coding
7288	chr1	4496396	-1	Sox17	protein_coding
7294	chr15	74983430	-1	Ly6i	protein_coding
7299	chr5	32232714	1	Plb1	protein_coding
7301	chr5	32239084	1	Plb1	protein_coding
7304	chr5	32247351	1	Plb1	protein_coding
7308	chr5	108852601	-1	Vmn2r9	protein_coding
7312	chr3	153906138	-1	Msh4	protein_coding
7317	chr3	153904731	-1	Msh4	protein_coding
7318	chr3	153904891	-1	Msh4	protein_coding
7319	chr9	43310848	1	Trim29	protein_coding
7330	chr2	130638095	-1	Lzts3	protein_coding
7331	chr2	130642803	-1	Lzts3	protein_coding
7345	chr8	71558871	-1	Tmem221	protein_coding
7354	chr11	75937738	-1	Rph3al	protein_coding
7355	chr11	75925891	-1	Rph3al	protein_coding
7356	chr11	75937697	-1	Rph3al	protein_coding
7357	chr11	75938429	-1	Rph3al	protein_coding
7358	chr11	75911062	-1	Rph3al	protein_coding
7363	chr10	95322965	-1	Cradd	protein_coding
7364	chr10	95324108	-1	Cradd	protein_coding
7365	chr10	95323565	-1	Cradd	protein_coding
7371	chrX	102252181	-1	Cited1	protein_coding
7372	chrX	102251852	-1	Cited1	protein_coding
7373	chrX	102250946	-1	Cited1	protein_coding
7374	chrX	102250775	-1	Cited1	protein_coding
7375	chrX	102251918	-1	Cited1	protein_coding
7377	chr1	63273265	1	Zdbf2	protein_coding
7378	chr1	63273269	1	Zdbf2	protein_coding
7379	chr1	63290738	1	Zdbf2	protein_coding
7383	chr8	71566601	-1	Nxnl1	protein_coding
7384	chr2	155819426	-1	BC029722	protein_coding
7387	chr1	155244444	-1	BC034090	protein_coding
7388	chr1	155232740	-1	BC034090	protein_coding
7392	chr1	155232911	-1	BC034090	protein_coding
7396	chr10	96617006	1	Btg1	protein_coding
7397	chr10	96617554	1	Btg1	protein_coding
7398	chr17	27909242	-1	Taf11	protein_coding
7405	chr17	27907724	-1	Taf11	protein_coding
7406	chr2	155775342	1	Mmp24	protein_coding
7408	chr13	100124852	1	Smn1	protein_coding
7411	chr13	100124894	1	Smn1	protein_coding
7412	chr13	100124924	1	Smn1	protein_coding
7420	chr4	107253593	1	Hspb11	protein_coding
7422	chr4	107253903	1	Hspb11	protein_coding
7423	chr4	107253925	1	Hspb11	protein_coding
7426	chr17	65642168	-1	Txndc2	protein_coding
7427	chr17	65639826	-1	Txndc2	protein_coding
7430	chr4	141874920	-1	Efhd2	protein_coding
7431	chr7	113347285	-1	Btbd10	protein_coding
7432	chr7	113369339	-1	Btbd10	protein_coding
7433	chr7	113369392	-1	Btbd10	protein_coding
7437	chr1	171113918	1	Cfap126	protein_coding
7438	chr1	171113989	1	Cfap126	protein_coding
7439	chr1	171121661	1	Cfap126	protein_coding
7441	chr1	171122677	1	Cfap126	protein_coding
7444	chr1	171125034	1	Cfap126	protein_coding
7446	chr4	155469131	1	Tmem52	protein_coding
7448	chr4	155469114	1	Tmem52	protein_coding
7451	chr14	56085197	-1	Mcpt8	protein_coding
7453	chr7	27979139	-1	Zfp780b	protein_coding
7454	chr7	27979147	-1	Zfp780b	protein_coding
7457	chr7	27975368	-1	Zfp780b	protein_coding
7462	chr10	81266934	-1	Mrpl54	protein_coding
7470	chr5	109006527	-1	Vmn2r10	protein_coding
7474	chr9	57552763	-1	Mpi	protein_coding
7481	chr1	173942492	-1	Ifi203	protein_coding
7482	chr1	173942672	-1	Ifi203	protein_coding
7484	chr1	173942491	-1	Ifi203	protein_coding
7488	chr1	173942460	-1	Ifi203	protein_coding
7490	chr16	33517328	1	Slc12a8	protein_coding
7491	chr16	33518278	1	Slc12a8	protein_coding
7492	chr16	33518536	1	Slc12a8	protein_coding
7493	chr16	33596562	1	Slc12a8	protein_coding
7494	chr16	33596627	1	Slc12a8	protein_coding
7496	chr16	33518329	1	Slc12a8	protein_coding
7497	chr3	64949196	1	Kcnab1	protein_coding
7499	chr3	64977418	1	Kcnab1	protein_coding
7501	chr3	65109384	1	Kcnab1	protein_coding
7514	chr9	24774284	-1	Tbx20	protein_coding
7515	chr9	24769680	-1	Tbx20	protein_coding
7516	chr9	24774303	-1	Tbx20	protein_coding
7522	chr5	121660563	1	Brap	protein_coding
7525	chr5	121660869	1	Brap	protein_coding
7527	chr5	121662050	1	Brap	protein_coding
7531	chr7	28014115	-1	Zfp850	protein_coding
7532	chr7	28008416	-1	Zfp850	protein_coding
7533	chr7	27985796	-1	Zfp850	protein_coding
7535	chr17	65772752	-1	Rab31	protein_coding
7536	chr17	65772640	-1	Rab31	protein_coding
7538	chr17	37390393	1	Olfr106-ps	protein_coding
7540	chr11	75999912	1	1700016K19Rik	protein_coding
7541	chr3	88716838	1	Rit1	protein_coding
7542	chr3	88716876	1	Rit1	protein_coding
7547	chr3	88716906	1	Rit1	protein_coding
7552	chrX	48454169	-1	Elf4	protein_coding
7553	chrX	48463132	-1	Elf4	protein_coding
7555	chr6	49822710	1	Npy	protein_coding
7556	chrX	102505359	-1	Hdac8	protein_coding
7561	chr4	126202760	-1	Thrap3	protein_coding
7563	chr4	126175447	-1	Thrap3	protein_coding
7566	chr4	126202589	-1	Thrap3	protein_coding
7567	chr4	126178526	-1	Thrap3	protein_coding
7571	chr4	126201117	-1	Thrap3	protein_coding
7574	chr4	126202647	-1	Thrap3	protein_coding
7575	chr4	126202376	-1	Thrap3	protein_coding
7576	chr4	126202390	-1	Thrap3	protein_coding
7583	chr1	191063012	1	Nsl1	protein_coding
7584	chr1	191063024	1	Nsl1	protein_coding
7585	chr1	191063031	1	Nsl1	protein_coding
7586	chr9	21760303	-1	Spc24	protein_coding
7587	chr9	21760282	-1	Spc24	protein_coding
7589	chr9	21760302	-1	Spc24	protein_coding
7592	chr18	58556257	1	Slc27a6	protein_coding
7594	chr15	78718113	-1	Elfn2	protein_coding
7595	chr15	78718771	-1	Elfn2	protein_coding
7599	chr4	148602554	1	Masp2	protein_coding
7600	chr4	148602564	1	Masp2	protein_coding
7604	chr2	92024502	-1	Creb3l1	protein_coding
7607	chr2	117121374	1	Spred1	protein_coding
7608	chr2	117121638	1	Spred1	protein_coding
7609	chr4	130792537	1	Sdc3	protein_coding
7611	chr4	130811938	1	Sdc3	protein_coding
7612	chr4	130814304	1	Sdc3	protein_coding
7618	chr14	56102574	-1	Ctsg	protein_coding
7621	chr8	83608193	1	Dnajb1	protein_coding
7622	chr8	83608553	1	Dnajb1	protein_coding
7625	chr17	37399407	1	Olfr107	protein_coding
7626	chr17	37399413	1	Olfr107	protein_coding
7627	chr17	37399226	1	Olfr107	protein_coding
7628	chr17	37399402	1	Olfr107	protein_coding
7629	chr17	37405477	1	Olfr107	protein_coding
7631	chr14	64104286	1	Prss52	protein_coding
7632	chr14	56120625	-1	Gzme	protein_coding
7634	chr11	121830247	1	Ptchd3	protein_coding
7637	chr12	112760655	1	Pld4	protein_coding
7642	chr13	38151294	1	Dsp	protein_coding
7643	chr13	38151328	1	Dsp	protein_coding
7645	chr17	53689333	-1	Sgo1	protein_coding
7649	chr11	120617936	-1	Pcyt2	protein_coding
7650	chr11	120617925	-1	Pcyt2	protein_coding
7661	chr3	152210422	1	Fubp1	protein_coding
7662	chr3	152210473	1	Fubp1	protein_coding
7663	chr3	152210482	1	Fubp1	protein_coding
7664	chr3	152210492	1	Fubp1	protein_coding
7665	chr3	152210498	1	Fubp1	protein_coding
7667	chr3	152210519	1	Fubp1	protein_coding
7671	chr3	152221363	1	Fubp1	protein_coding
7673	chr3	152223298	1	Fubp1	protein_coding
7674	chr3	152223311	1	Fubp1	protein_coding
7675	chr3	152223321	1	Fubp1	protein_coding
7680	chr3	152210521	1	Fubp1	protein_coding
7681	chrX	74481399	-1	Ctag2l1	protein_coding
7684	chr6	95117240	1	Kbtbd8	protein_coding
7685	chr6	95117740	1	Kbtbd8	protein_coding
7686	chr6	95117880	1	Kbtbd8	protein_coding
7691	chr14	56132608	-1	Gzmd	protein_coding
7692	chr5	139252324	1	Get4	protein_coding
7693	chr5	139252370	1	Get4	protein_coding
7694	chr5	139253497	1	Get4	protein_coding
7695	chr5	139253511	1	Get4	protein_coding
7700	chrX	96713492	1	Gpr165	protein_coding
7703	chr16	96192250	-1	Lca5l	protein_coding
7704	chr16	96185849	-1	Lca5l	protein_coding
7708	chr16	96192257	-1	Lca5l	protein_coding
7713	chr17	46161032	1	Gtpbp2	protein_coding
7715	chr17	46161066	1	Gtpbp2	protein_coding
7716	chr17	46161111	1	Gtpbp2	protein_coding
7727	chr17	46167231	1	Gtpbp2	protein_coding
7730	chr2	162931528	1	Srsf6	protein_coding
7732	chr2	162931661	1	Srsf6	protein_coding
7736	chr12	83631236	1	Rbm25	protein_coding
7737	chr12	83631339	1	Rbm25	protein_coding
7738	chr12	83632252	1	Rbm25	protein_coding
7739	chr12	83632253	1	Rbm25	protein_coding
7740	chr12	83632257	1	Rbm25	protein_coding
7741	chr12	83632291	1	Rbm25	protein_coding
7742	chr12	83632306	1	Rbm25	protein_coding
7754	chr17	31637199	-1	Cbs	protein_coding
7755	chr17	31637238	-1	Cbs	protein_coding
7756	chr17	31637165	-1	Cbs	protein_coding
7759	chr17	31627491	-1	Cbs	protein_coding
7761	chr17	31636790	-1	Cbs	protein_coding
7762	chr17	31636640	-1	Cbs	protein_coding
7763	chr17	31636649	-1	Cbs	protein_coding
7764	chr17	31633164	-1	Cbs	protein_coding
7770	chr5	109059569	-1	Vmn2r11	protein_coding
7773	chr2	166713832	-1	Prex1	protein_coding
7775	chr2	166638968	-1	Prex1	protein_coding
7776	chr2	166582071	-1	Prex1	protein_coding
7784	chr1	191098325	1	Batf3	protein_coding
7788	chr2	38712234	-1	Nr5a1	protein_coding
7789	chr2	38714542	-1	Nr5a1	protein_coding
7791	chr11	76027782	-1	Rflnb	protein_coding
7792	chr4	148627019	-1	Tardbp	protein_coding
7795	chr4	148618771	-1	Tardbp	protein_coding
7807	chr4	148626758	-1	Tardbp	protein_coding
7808	chr4	148620612	-1	Tardbp	protein_coding
7809	chr4	148618680	-1	Tardbp	protein_coding
7810	chr4	148619286	-1	Tardbp	protein_coding
7811	chr4	148625362	-1	Tardbp	protein_coding
7812	chr4	148622097	-1	Tardbp	protein_coding
7814	chr4	148626754	-1	Tardbp	protein_coding
7815	chr4	148626323	-1	Tardbp	protein_coding
7817	chr4	148626996	-1	Tardbp	protein_coding
7818	chr3	94693556	1	Selenbp2	protein_coding
7820	chr3	94693568	1	Selenbp2	protein_coding
7821	chr3	94693569	1	Selenbp2	protein_coding
7824	chr3	94693659	1	Selenbp2	protein_coding
7825	chr4	141598224	-1	Fblim1	protein_coding
7826	chr4	141599924	-1	Fblim1	protein_coding
7827	chr4	141599835	-1	Fblim1	protein_coding
7828	chr4	141606037	-1	Fblim1	protein_coding
7829	chr4	141606096	-1	Fblim1	protein_coding
7830	chr4	141598517	-1	Fblim1	protein_coding
7831	chr4	141600032	-1	Fblim1	protein_coding
7833	chr4	141599888	-1	Fblim1	protein_coding
7834	chr4	141598206	-1	Fblim1	protein_coding
7835	chr4	141606025	-1	Fblim1	protein_coding
7836	chr4	141606036	-1	Fblim1	protein_coding
7837	chr4	141606027	-1	Fblim1	protein_coding
7838	chr4	141606052	-1	Fblim1	protein_coding
7839	chr6	87350942	-1	Gkn1	protein_coding
7840	chr2	155834854	-1	Fam83c	protein_coding
7842	chr11	49609263	1	Flt4	protein_coding
7845	chr10	80798198	1	Sf3a2	protein_coding
7846	chr10	80798732	1	Sf3a2	protein_coding
7847	chr10	80798969	1	Sf3a2	protein_coding
7849	chr14	64455903	-1	Msra	protein_coding
7850	chr14	64416948	-1	Msra	protein_coding
7851	chr14	64417279	-1	Msra	protein_coding
7854	chr1	127868773	1	Rab3gap1	protein_coding
7857	chr1	127868812	1	Rab3gap1	protein_coding
7861	chr8	105170674	1	Cbfb	protein_coding
7862	chr8	105170689	1	Cbfb	protein_coding
7863	chr8	105170744	1	Cbfb	protein_coding
7864	chr8	105170945	1	Cbfb	protein_coding
7868	chr9	59680144	1	Gramd2	protein_coding
7869	chr9	59707637	1	Gramd2	protein_coding
7870	chr9	59707764	1	Gramd2	protein_coding
7872	chr9	59711181	1	Gramd2	protein_coding
7875	chr9	45936058	-1	Tagln	protein_coding
7877	chr9	45935574	-1	Tagln	protein_coding
7880	chr2	155826925	-1	Eif6	protein_coding
7881	chr2	155826663	-1	Eif6	protein_coding
7884	chr2	155826766	-1	Eif6	protein_coding
7889	chr17	69383050	1	Zbtb14	protein_coding
7890	chr17	69383319	1	Zbtb14	protein_coding
7891	chr17	69383840	1	Zbtb14	protein_coding
7892	chr1	150993051	-1	Hmcn1	protein_coding
7893	chr1	150583212	-1	Hmcn1	protein_coding
7897	chr13	74639568	1	Erap1	protein_coding
7899	chr13	74639855	1	Erap1	protein_coding
7900	chr13	74639873	1	Erap1	protein_coding
7902	chr13	74666099	1	Erap1	protein_coding
7903	chr13	111549947	-1	Gm49496	protein_coding
7906	chr13	111490111	-1	Gpbp1	protein_coding
7907	chr13	111490028	-1	Gpbp1	protein_coding
7912	chr9	45838580	1	Bace1	protein_coding
7916	chr9	45854627	1	Bace1	protein_coding
7920	chr10	80798626	-1	Plekhj1	protein_coding
7921	chr10	80796817	-1	Plekhj1	protein_coding
7926	chr10	80798459	-1	Plekhj1	protein_coding
7929	chr3	129804030	-1	Lrit3	protein_coding
7933	chr15	77477047	1	Apol10a	protein_coding
7946	chr13	70841811	-1	Adamts16	protein_coding
7952	chr19	11159178	-1	Ms4a19	protein_coding
7953	chr19	11165306	-1	Ms4a19	protein_coding
7954	chr19	11165320	-1	Ms4a19	protein_coding
7958	chr15	79403569	-1	Tmem184b	protein_coding
7959	chr15	79402919	-1	Tmem184b	protein_coding
7960	chr15	79403256	-1	Tmem184b	protein_coding
7961	chr15	79403239	-1	Tmem184b	protein_coding
7963	chr15	79396856	-1	Tmem184b	protein_coding
7965	chr15	79402975	-1	Tmem184b	protein_coding
7967	chr5	73481000	1	Dcun1d4	protein_coding
